Timestamp,Solar radiation [W/m²],Wind directon [deg],Precipitation [mm],Wind speed [m/s],Air temperature [°C],Relative humidity [%],Dew Point [°C],CumPrec [mm]
2016-09-20 15:00:00,198.0,17.0,0.0,1.3,16.8,57.0,8.0,293.2
2016-09-20 15:30:00,161.0,37.0,0.0,1.9,16.8,57.4,8.1,293.2
2016-09-20 16:00:00,273.0,35.0,0.0,1.4,17.0,53.9,7.4,293.2
2016-09-20 16:30:00,147.0,59.0,0.0,1.7,16.9,51.9,6.8,293.2
2016-09-20 17:00:00,77.0,37.0,0.0,0.7,16.7,54.0,7.0,293.2
2016-09-20 17:30:00,39.0,31.0,0.0,0.1,16.4,57.5,7.8,293.2
2016-09-20 18:00:00,22.0,37.0,0.0,0.0,15.9,64.1,9.0,293.2
2016-09-20 18:30:00,0.0,28.0,0.0,0.0,15.3,65.8,8.7,293.2
2016-09-20 19:00:00,0.0,304.0,0.0,0.0,14.8,68.6,8.9,293.2
2016-09-20 19:30:00,0.0,251.0,0.0,0.0,13.7,75.3,9.2,293.2
2016-09-20 20:00:00,0.0,272.0,0.0,0.0,13.5,78.2,9.5,293.2
2016-09-20 20:30:00,0.0,272.0,0.0,0.0,13.0,81.0,9.6,293.2
2016-09-20 21:00:00,0.0,272.0,0.0,0.0,12.8,83.0,9.8,293.2
2016-09-20 21:30:00,0.0,272.0,0.0,0.0,12.5,84.1,9.8,293.2
2016-09-20 22:00:00,0.0,266.0,0.0,0.0,12.1,83.4,9.2,293.2
2016-09-20 22:30:00,0.0,249.0,0.0,0.0,12.1,84.2,9.3,293.2
2016-09-20 23:00:00,0.0,243.0,0.0,0.0,11.9,87.5,9.8,293.2
2016-09-20 23:30:00,0.0,259.0,0.0,0.0,11.6,90.5,9.9,293.2
2016-09-21 00:00:00,0.0,248.0,0.0,0.0,11.6,92.2,10.2,293.2
2016-09-21 00:30:00,0.0,232.0,0.0,0.0,11.6,90.5,9.9,293.2
2016-09-21 01:00:00,0.0,264.0,0.0,0.4,11.7,87.8,9.6,293.2
2016-09-21 01:30:00,0.0,123.0,0.0,0.0,11.0,89.3,9.1,293.2
2016-09-21 02:00:00,0.0,222.0,0.0,0.0,10.6,93.7,9.5,293.2
2016-09-21 02:30:00,0.0,215.0,0.0,0.0,10.8,94.1,9.8,293.2
2016-09-21 03:00:00,0.0,251.0,0.0,0.0,10.8,93.6,9.6,293.2
2016-09-21 03:30:00,0.0,194.0,0.0,0.0,10.3,94.2,9.2,293.2
2016-09-21 04:00:00,0.0,118.0,0.0,0.0,9.2,95.6,8.4,293.2
2016-09-21 04:30:00,0.0,213.0,0.0,0.0,9.6,97.1,9.0,293.2
2016-09-21 05:00:00,0.0,210.0,0.0,0.0,9.9,97.6,9.3,293.2
2016-09-21 05:30:00,0.0,209.0,0.0,0.0,9.9,97.6,9.4,293.2
2016-09-21 06:00:00,0.0,194.0,0.0,0.0,9.4,97.7,8.8,293.2
2016-09-21 06:30:00,0.0,227.0,0.0,0.0,9.6,97.9,9.0,293.2
2016-09-21 07:00:00,24.0,238.0,0.0,0.0,9.8,97.5,9.3,293.2
2016-09-21 07:30:00,45.0,232.0,0.0,0.0,10.2,96.0,9.4,293.2
2016-09-21 08:00:00,82.0,253.0,0.0,0.0,10.8,94.0,9.7,293.2
2016-09-21 08:30:00,163.0,250.0,0.0,0.0,11.6,91.3,10.1,293.2
2016-09-21 09:00:00,356.0,277.0,0.0,0.5,13.2,86.4,10.7,293.2
2016-09-21 09:30:00,413.0,266.0,0.0,0.9,14.6,81.7,11.3,293.2
2016-09-21 10:00:00,441.0,287.0,0.0,1.2,15.7,77.1,11.5,293.2
2016-09-21 10:30:00,491.0,323.0,0.0,1.2,16.5,74.2,11.7,293.2
2016-09-21 11:00:00,510.0,320.0,0.0,1.4,17.2,71.6,11.9,293.2
2016-09-21 11:30:00,451.0,324.0,0.0,0.7,17.7,69.4,11.9,293.2
2016-09-21 12:00:00,414.0,266.0,0.0,0.5,18.5,65.8,11.8,293.2
2016-09-21 12:30:00,214.0,342.0,0.0,0.8,18.2,64.9,11.3,293.2
2016-09-21 13:00:00,259.0,313.0,0.0,0.5,18.4,64.4,11.3,293.2
2016-09-21 13:30:00,379.0,293.0,0.0,0.6,18.7,63.0,11.4,293.2
2016-09-21 14:00:00,356.0,336.0,0.0,1.4,18.8,64.8,11.8,293.2
2016-09-21 14:30:00,145.0,17.0,0.0,2.0,18.4,65.9,11.6,293.2
2016-09-21 15:00:00,74.0,46.0,0.0,2.4,16.8,82.7,13.6,293.2
2016-09-21 15:30:00,63.0,31.0,0.0,1.7,16.5,84.2,13.7,293.2
2016-09-21 16:00:00,99.0,22.0,0.0,0.2,16.9,81.2,13.4,293.2
2016-09-21 16:30:00,92.0,351.0,0.0,0.0,17.5,74.3,12.6,293.2
2016-09-21 17:00:00,70.0,359.0,0.0,1.2,17.6,71.0,12.1,293.2
2016-09-21 17:30:00,42.0,29.0,0.0,0.7,17.4,74.5,12.6,293.2
2016-09-21 18:00:00,12.0,52.0,0.0,0.8,16.9,78.3,12.8,293.2
2016-09-21 18:30:00,0.0,57.0,0.0,0.0,16.2,81.9,12.9,293.2
2016-09-21 19:00:00,0.0,40.0,0.0,0.0,15.7,84.2,12.9,293.2
2016-09-21 19:30:00,0.0,341.0,0.0,0.0,14.8,89.3,12.9,293.2
2016-09-21 20:00:00,0.0,328.0,0.0,0.0,14.4,91.6,12.9,293.2
2016-09-21 20:30:00,0.0,331.0,0.0,0.0,14.1,93.4,12.9,293.2
2016-09-21 21:00:00,0.0,228.0,0.0,0.0,13.8,95.2,12.9,293.2
2016-09-21 21:30:00,0.0,215.0,0.0,0.0,13.7,95.7,12.8,293.2
2016-09-21 22:00:00,0.0,213.0,0.0,0.1,13.8,96.0,13.0,293.2
2016-09-21 22:30:00,0.0,325.0,0.0,0.0,12.9,96.5,12.2,293.2
2016-09-21 23:00:00,0.0,34.0,0.0,0.0,12.1,97.5,11.5,293.2
2016-09-21 23:30:00,0.0,65.0,0.0,0.0,11.9,98.3,11.4,293.2
2016-09-22 00:00:00,0.0,28.0,0.0,0.0,12.1,98.8,11.7,293.2
2016-09-22 00:30:00,0.0,28.0,0.0,0.0,11.9,98.8,11.5,293.2
2016-09-22 01:00:00,0.0,4.0,0.0,0.0,12.0,99.2,11.7,293.2
2016-09-22 01:30:00,0.0,160.0,0.0,0.0,11.6,99.4,11.3,293.2
2016-09-22 02:00:00,0.0,69.0,0.0,0.0,10.9,99.5,10.7,293.2
2016-09-22 02:30:00,0.0,60.0,0.0,0.0,10.2,99.5,9.9,293.2
2016-09-22 03:00:00,0.0,35.0,0.0,0.0,9.9,99.7,9.7,293.2
2016-09-22 03:30:00,0.0,216.0,0.0,0.0,9.5,99.9,9.4,293.2
2016-09-22 04:00:00,0.0,122.0,0.0,0.0,9.3,100.0,9.2,293.2
2016-09-22 04:30:00,0.0,111.0,0.0,0.0,9.3,100.0,9.2,293.2
2016-09-22 05:00:00,0.0,63.0,0.0,0.0,8.8,100.0,8.7,293.2
2016-09-22 05:30:00,0.0,88.0,0.0,0.0,8.2,100.0,8.1,293.2
2016-09-22 06:00:00,0.0,90.0,0.0,0.0,8.3,100.0,8.2,293.2
2016-09-22 06:30:00,12.0,206.0,0.0,0.0,8.4,100.0,8.4,293.2
2016-09-22 07:00:00,30.0,188.0,0.0,0.0,9.3,100.0,9.3,293.2
2016-09-22 07:30:00,64.0,159.0,0.0,0.0,10.8,100.0,10.7,293.2
2016-09-22 08:00:00,140.0,176.0,0.0,0.0,11.8,100.0,11.7,293.2
2016-09-22 08:30:00,173.0,166.0,0.0,0.4,12.6,100.0,12.5,293.2
2016-09-22 09:00:00,237.0,185.0,0.0,0.4,13.6,94.8,12.6,293.2
2016-09-22 09:30:00,362.0,194.0,0.0,0.8,15.3,84.5,12.5,293.2
2016-09-22 10:00:00,443.0,201.0,0.0,1.3,16.4,77.4,12.3,293.2
2016-09-22 10:30:00,413.0,237.0,0.0,1.0,17.4,72.9,12.4,293.2
2016-09-22 11:00:00,505.0,250.0,0.0,0.8,18.2,69.3,12.3,293.2
2016-09-22 11:30:00,570.0,214.0,0.0,1.0,18.8,66.2,12.2,293.2
2016-09-22 12:00:00,601.0,235.0,0.0,0.8,19.5,63.3,12.2,293.2
2016-09-22 12:30:00,412.0,299.0,0.0,0.7,19.4,62.8,11.9,293.2
2016-09-22 13:00:00,552.0,286.0,0.0,0.6,19.9,59.3,11.6,293.2
2016-09-22 13:30:00,301.0,310.0,0.0,0.7,19.5,60.2,11.4,293.2
2016-09-22 14:00:00,227.0,298.0,0.0,0.1,19.6,59.2,11.2,293.2
2016-09-22 14:30:00,202.0,34.0,0.0,0.0,19.8,57.5,10.9,293.2
2016-09-22 15:00:00,272.0,36.0,0.0,0.0,20.1,56.7,11.0,293.2
2016-09-22 15:30:00,233.0,331.0,0.0,0.0,20.3,55.6,10.9,293.2
2016-09-22 16:00:00,214.0,290.0,0.0,0.0,20.2,54.7,10.6,293.2
2016-09-22 16:30:00,146.0,66.0,0.0,0.1,20.0,56.8,11.0,293.2
2016-09-22 17:00:00,53.0,16.0,0.0,0.0,19.2,60.6,11.2,293.2
2016-09-22 17:30:00,52.0,62.0,0.0,0.0,18.7,64.8,11.7,293.2
2016-09-22 18:00:00,21.0,64.0,0.0,0.0,18.1,68.2,12.0,293.2
2016-09-22 18:30:00,0.0,138.0,0.0,0.0,16.0,80.0,12.4,293.2
2016-09-22 19:00:00,0.0,221.0,0.0,0.0,14.8,84.5,12.1,293.2
2016-09-22 19:30:00,0.0,221.0,0.0,0.0,14.0,86.7,11.7,293.2
2016-09-22 20:00:00,0.0,293.0,0.0,0.0,13.4,91.7,11.9,293.2
2016-09-22 20:30:00,0.0,7.0,0.0,0.0,12.9,91.9,11.4,293.2
2016-09-22 21:00:00,0.0,7.0,0.0,0.0,12.4,94.4,11.4,293.2
2016-09-22 21:30:00,0.0,7.0,0.0,0.0,11.8,95.7,10.9,293.2
2016-09-22 22:00:00,0.0,39.0,0.0,0.0,11.4,96.5,10.7,293.2
2016-09-22 22:30:00,0.0,42.0,0.0,0.0,11.1,97.0,10.5,293.2
2016-09-22 23:00:00,0.0,42.0,0.0,0.0,11.1,97.7,10.5,293.2
2016-09-22 23:30:00,0.0,125.0,0.0,0.0,11.7,97.6,11.1,293.2
2016-09-23 00:00:00,0.0,185.0,0.0,0.0,12.8,92.3,11.4,293.2
2016-09-23 00:30:00,0.0,169.0,0.0,0.0,13.1,88.3,11.0,293.2
2016-09-23 01:00:00,0.0,226.0,0.0,0.0,12.3,90.2,10.6,293.2
2016-09-23 01:30:00,0.0,209.0,0.0,0.0,12.0,93.0,10.7,293.2
2016-09-23 02:00:00,0.0,198.0,0.0,0.0,11.8,93.5,10.7,293.2
2016-09-23 02:30:00,0.0,228.0,0.0,0.0,11.6,93.4,10.5,293.2
2016-09-23 03:00:00,0.0,220.0,0.0,0.0,12.4,87.9,10.2,293.2
2016-09-23 03:30:00,0.0,224.0,0.0,0.1,12.3,87.1,10.1,293.2
2016-09-23 04:00:00,0.0,221.0,0.0,0.0,11.9,89.2,10.0,293.2
2016-09-23 04:30:00,0.0,227.0,0.0,0.0,11.7,90.2,10.0,293.2
2016-09-23 05:00:00,0.0,244.0,0.0,0.0,11.5,90.8,9.9,293.2
2016-09-23 05:30:00,0.0,252.0,0.0,0.0,10.8,93.1,9.6,293.2
2016-09-23 06:00:00,0.0,254.0,0.0,0.0,10.6,94.0,9.5,293.2
2016-09-23 06:30:00,0.0,242.0,0.0,0.0,10.4,93.9,9.3,293.2
2016-09-23 07:00:00,25.0,239.0,0.0,0.0,10.8,93.0,9.6,293.2
2016-09-23 07:30:00,90.0,233.0,0.0,0.1,12.0,88.1,9.9,293.2
2016-09-23 08:00:00,76.0,235.0,0.0,1.0,13.2,81.5,9.9,293.2
2016-09-23 08:30:00,214.0,237.0,0.0,0.6,13.8,79.4,10.1,293.2
2016-09-23 09:00:00,303.0,237.0,0.0,1.9,15.5,72.7,10.5,293.2
2016-09-23 09:30:00,400.0,242.0,0.0,1.8,17.3,66.5,10.8,293.2
2016-09-23 10:00:00,263.0,263.0,0.0,1.5,18.0,63.4,10.7,293.2
2016-09-23 10:30:00,430.0,271.0,0.0,1.5,18.6,61.5,10.8,293.2
2016-09-23 11:00:00,480.0,258.0,0.0,1.9,19.4,60.1,11.3,293.2
2016-09-23 11:30:00,521.0,246.0,0.0,1.7,19.9,58.4,11.3,293.2
2016-09-23 12:00:00,470.0,306.0,0.0,1.9,20.3,56.9,11.3,293.2
2016-09-23 12:30:00,551.0,282.0,0.0,2.5,20.8,54.6,11.1,293.2
2016-09-23 13:00:00,397.0,262.0,0.0,1.9,20.6,54.5,10.9,293.2
2016-09-23 13:30:00,324.0,263.0,0.0,2.3,20.6,54.2,10.8,293.2
2016-09-23 14:00:00,335.0,266.0,0.0,2.5,20.9,53.6,10.9,293.2
2016-09-23 14:30:00,387.0,265.0,0.0,2.3,21.3,52.6,11.0,293.2
2016-09-23 15:00:00,147.0,283.0,0.0,1.7,20.9,53.7,11.0,293.2
2016-09-23 15:30:00,93.0,291.0,0.0,1.6,20.5,56.1,11.2,293.2
2016-09-23 16:00:00,100.0,277.0,0.0,1.4,20.3,58.5,11.7,293.2
2016-09-23 16:30:00,93.0,270.0,0.0,1.1,20.1,59.0,11.6,293.2
2016-09-23 17:00:00,80.0,250.0,0.0,1.2,19.9,60.2,11.8,293.2
2016-09-23 17:30:00,55.0,254.0,0.0,0.5,19.6,62.1,11.9,293.2
2016-09-23 18:00:00,13.0,225.0,0.0,0.0,18.6,66.1,11.9,293.2
2016-09-23 18:30:00,0.0,217.0,0.0,0.0,17.7,70.0,12.0,293.2
2016-09-23 19:00:00,0.0,229.0,0.0,0.0,16.9,72.6,11.8,293.2
2016-09-23 19:30:00,0.0,229.0,0.0,0.7,17.2,69.7,11.5,293.2
2016-09-23 20:00:00,0.0,233.0,0.0,0.7,16.8,71.3,11.3,293.2
2016-09-23 20:30:00,0.0,220.0,0.0,0.8,16.3,73.5,11.3,293.2
2016-09-23 21:00:00,0.0,227.0,0.0,0.9,15.9,75.2,11.4,293.2
2016-09-23 21:30:00,0.0,229.0,0.0,0.3,15.4,77.8,11.3,293.2
2016-09-23 22:00:00,0.0,264.0,0.0,0.4,15.0,79.8,11.3,293.2
2016-09-23 22:30:00,0.0,240.0,0.0,0.3,14.7,81.0,11.3,293.2
2016-09-23 23:00:00,0.0,243.0,0.0,0.0,13.9,83.9,11.0,293.2
2016-09-23 23:30:00,0.0,246.0,0.0,0.0,12.8,89.0,10.9,293.2
2016-09-24 00:00:00,0.0,249.0,0.0,0.2,12.9,86.7,10.6,293.2
2016-09-24 00:30:00,0.0,259.0,0.0,0.4,12.8,85.6,10.3,293.2
2016-09-24 01:00:00,0.0,260.0,0.0,0.9,12.6,86.0,10.1,293.2
2016-09-24 01:30:00,0.0,252.0,0.0,0.5,12.1,87.8,9.9,293.2
2016-09-24 02:00:00,0.0,234.0,0.0,1.1,11.8,88.9,9.9,293.2
2016-09-24 02:30:00,0.0,233.0,0.0,0.3,11.0,92.7,9.8,293.2
2016-09-24 03:00:00,0.0,223.0,0.0,0.0,10.6,93.4,9.5,293.2
2016-09-24 03:30:00,0.0,220.0,0.0,0.0,10.2,94.6,9.3,293.2
2016-09-24 04:00:00,0.0,234.0,0.0,0.0,10.2,94.4,9.2,293.2
2016-09-24 04:30:00,0.0,227.0,0.0,0.0,10.3,93.9,9.2,293.2
2016-09-24 05:00:00,0.0,225.0,0.0,0.0,10.3,94.9,9.3,293.2
2016-09-24 05:30:00,0.0,224.0,0.0,0.0,10.2,95.7,9.3,293.2
2016-09-24 06:00:00,0.0,222.0,0.0,0.1,10.2,96.3,9.5,293.2
2016-09-24 06:30:00,0.0,213.0,0.0,0.0,10.1,96.6,9.4,293.2
2016-09-24 07:00:00,28.0,207.0,0.0,0.0,10.2,96.7,9.5,293.2
2016-09-24 07:30:00,68.0,218.0,0.0,0.2,10.8,96.0,10.0,293.2
2016-09-24 08:00:00,123.0,212.0,0.0,0.3,11.8,92.6,10.5,293.2
2016-09-24 08:30:00,182.0,209.0,0.0,0.9,13.2,87.9,11.1,293.2
2016-09-24 09:00:00,288.0,198.0,0.0,1.1,14.8,80.6,11.3,293.2
2016-09-24 09:30:00,368.0,252.0,0.0,0.9,16.3,71.0,10.9,293.2
2016-09-24 10:00:00,424.0,207.0,0.0,1.1,17.1,64.3,10.2,293.2
2016-09-24 10:30:00,411.0,242.0,0.0,0.6,18.2,58.9,9.9,293.2
2016-09-24 11:00:00,510.0,225.0,0.0,0.8,18.9,54.3,9.2,293.2
2016-09-24 11:30:00,542.0,219.0,0.0,0.8,19.4,52.4,9.2,293.2
2016-09-24 12:00:00,497.0,241.0,0.0,0.9,19.6,52.6,9.4,293.2
2016-09-24 12:30:00,535.0,192.0,0.0,0.8,20.3,48.9,9.0,293.2
2016-09-24 13:00:00,562.0,215.0,0.0,0.5,20.7,47.0,8.8,293.2
2016-09-24 13:30:00,402.0,276.0,0.0,1.2,20.4,47.0,8.5,293.2
2016-09-24 14:00:00,459.0,201.0,0.0,1.8,20.8,46.6,8.7,293.2
2016-09-24 14:30:00,440.0,167.0,0.0,1.6,21.0,48.4,9.5,293.2
2016-09-24 15:00:00,212.0,213.0,0.0,1.2,20.8,49.4,9.6,293.2
2016-09-24 15:30:00,340.0,226.0,0.0,1.4,21.6,47.0,9.6,293.2
2016-09-24 16:00:00,244.0,221.0,0.0,1.4,21.4,48.6,9.9,293.2
2016-09-24 16:30:00,167.0,202.0,0.0,0.9,21.3,48.4,9.8,293.2
2016-09-24 17:00:00,108.0,197.0,0.0,0.0,21.1,49.3,9.8,293.2
2016-09-24 17:30:00,56.0,208.0,0.0,0.0,20.3,53.9,10.4,293.2
2016-09-24 18:00:00,23.0,203.0,0.0,0.0,18.4,64.8,11.4,293.2
2016-09-24 18:30:00,0.0,203.0,0.0,0.0,16.4,69.6,10.7,293.2
2016-09-24 19:00:00,0.0,159.0,0.0,0.0,14.7,80.9,11.4,293.2
2016-09-24 19:30:00,0.0,107.0,0.0,0.0,14.2,82.5,11.1,293.2
2016-09-24 20:00:00,0.0,94.0,0.0,0.0,14.8,76.5,10.5,293.2
2016-09-24 20:30:00,0.0,81.0,0.0,0.0,14.6,76.3,10.3,293.2
2016-09-24 21:00:00,0.0,102.0,0.0,0.0,14.0,78.9,10.2,293.2
2016-09-24 21:30:00,0.0,121.0,0.0,0.0,13.8,80.3,10.4,293.2
2016-09-24 22:00:00,0.0,108.0,0.0,0.0,13.6,81.1,10.2,293.2
2016-09-24 22:30:00,0.0,101.0,0.0,0.0,12.9,83.5,10.1,293.2
2016-09-24 23:00:00,0.0,96.0,0.0,0.0,12.3,85.1,9.7,293.2
2016-09-24 23:30:00,0.0,140.0,0.0,1.6,13.8,75.8,9.3,293.2
2016-09-25 00:00:00,0.0,102.0,0.0,1.1,13.4,76.0,9.1,293.2
2016-09-25 00:30:00,0.0,139.0,0.0,0.6,12.9,78.0,9.0,293.2
2016-09-25 01:00:00,0.0,148.0,0.0,1.9,13.9,74.4,9.2,293.2
2016-09-25 01:30:00,0.0,164.0,0.0,2.2,13.9,74.2,9.2,293.2
2016-09-25 02:00:00,0.0,160.0,0.0,2.3,14.0,74.7,9.4,293.2
2016-09-25 02:30:00,0.0,165.0,0.0,1.9,13.6,76.7,9.5,293.2
2016-09-25 03:00:00,0.0,169.0,0.0,1.8,13.3,78.5,9.5,293.2
2016-09-25 03:30:00,0.0,173.0,0.0,0.6,12.9,80.7,9.4,293.2
2016-09-25 04:00:00,0.0,185.0,0.0,0.1,12.4,83.2,9.5,293.2
2016-09-25 04:30:00,0.0,169.0,0.0,0.0,12.2,84.5,9.5,293.2
2016-09-25 05:00:00,0.0,184.0,0.0,0.1,11.9,85.3,9.4,293.2
2016-09-25 05:30:00,0.0,189.0,0.0,0.2,11.8,86.2,9.4,293.2
2016-09-25 06:00:00,0.0,156.0,0.0,0.4,12.1,85.3,9.6,293.2
2016-09-25 06:30:00,0.0,153.0,0.0,1.3,12.6,83.6,9.7,293.2
2016-09-25 07:00:00,28.0,165.0,0.0,1.1,12.3,84.9,9.7,293.2
2016-09-25 07:30:00,90.0,165.0,0.0,1.4,12.8,83.8,9.9,293.2
2016-09-25 08:00:00,167.0,166.0,0.0,1.2,13.7,80.7,10.3,293.2
2016-09-25 08:30:00,231.0,154.0,0.0,1.6,14.9,76.9,10.7,293.2
2016-09-25 09:00:00,310.0,157.0,0.0,1.9,16.4,71.1,11.0,293.2
2016-09-25 09:30:00,366.0,159.0,0.0,2.2,17.3,67.6,11.1,293.2
2016-09-25 10:00:00,382.0,143.0,0.0,1.8,18.6,62.5,11.1,293.2
2016-09-25 10:30:00,469.0,159.0,0.0,2.0,19.8,58.7,11.2,293.2
2016-09-25 11:00:00,519.0,155.0,0.0,2.3,20.8,53.9,10.8,293.2
2016-09-25 11:30:00,545.0,125.0,0.0,2.3,21.4,51.1,10.7,293.2
2016-09-25 12:00:00,552.0,152.0,0.0,2.5,21.9,47.5,10.1,293.2
2016-09-25 12:30:00,551.0,155.0,0.0,3.1,22.2,46.6,9.9,293.2
2016-09-25 13:00:00,538.0,167.0,0.0,3.0,22.7,44.5,9.8,293.2
2016-09-25 13:30:00,519.0,159.0,0.0,2.6,23.1,43.0,9.6,293.2
2016-09-25 14:00:00,483.0,146.0,0.0,2.5,23.5,40.2,8.9,293.2
2016-09-25 14:30:00,441.0,167.0,0.0,1.9,23.8,37.6,8.2,293.2
2016-09-25 15:00:00,386.0,144.0,0.0,2.6,23.8,37.4,8.1,293.2
2016-09-25 15:30:00,325.0,147.0,0.0,2.6,23.7,38.0,8.3,293.2
2016-09-25 16:00:00,238.0,146.0,0.0,2.1,23.7,37.8,8.2,293.2
2016-09-25 16:30:00,173.0,149.0,0.0,2.5,23.5,37.8,8.1,293.2
2016-09-25 17:00:00,62.0,152.0,0.0,1.9,22.7,40.7,8.4,293.2
2016-09-25 17:30:00,56.0,143.0,0.0,1.8,22.2,41.8,8.3,293.2
2016-09-25 18:00:00,20.0,137.0,0.0,2.6,21.4,43.1,8.2,293.2
2016-09-25 18:30:00,0.0,137.0,0.0,2.2,20.5,46.1,8.3,293.2
2016-09-25 19:00:00,0.0,153.0,0.0,1.4,20.2,47.3,8.3,293.2
2016-09-25 19:30:00,0.0,161.0,0.0,1.5,19.7,49.3,8.5,293.2
2016-09-25 20:00:00,0.0,165.0,0.0,0.6,18.9,53.0,8.8,293.2
2016-09-25 20:30:00,0.0,169.0,0.0,1.4,18.8,53.9,9.0,293.2
2016-09-25 21:00:00,0.0,166.0,0.0,1.3,18.4,55.7,9.2,293.2
2016-09-25 21:30:00,0.0,164.0,0.0,1.4,18.3,56.5,9.3,293.2
2016-09-25 22:00:00,0.0,159.0,0.0,1.0,17.8,58.4,9.3,293.2
2016-09-25 22:30:00,0.0,159.0,0.0,1.0,17.5,58.8,9.1,293.2
2016-09-25 23:00:00,0.0,167.0,0.0,0.9,17.3,59.1,9.1,293.2
2016-09-25 23:30:00,0.0,210.0,0.0,0.4,16.7,61.8,9.0,293.2
2016-09-26 00:00:00,0.0,254.0,0.0,0.1,15.6,67.0,9.3,293.2
2016-09-26 00:30:00,0.0,244.0,0.0,0.5,15.4,70.6,9.9,293.2
2016-09-26 01:00:00,0.0,265.0,0.0,1.0,15.7,74.0,10.9,293.2
2016-09-26 01:30:00,0.0,270.0,0.0,0.9,15.5,79.8,11.9,293.2
2016-09-26 02:00:00,0.0,268.0,0.0,1.1,15.4,83.5,12.5,293.2
2016-09-26 02:30:00,0.0,268.0,0.0,0.4,15.3,86.0,12.8,293.2
2016-09-26 03:00:00,0.0,282.0,0.0,1.2,15.7,85.8,13.1,293.2
2016-09-26 03:30:00,0.0,294.0,0.0,0.4,15.8,86.0,13.3,293.2
2016-09-26 04:00:00,0.0,280.0,0.0,1.4,15.8,86.3,13.5,293.2
2016-09-26 04:30:00,0.0,282.0,0.0,0.8,15.8,85.7,13.2,293.2
2016-09-26 05:00:00,0.0,273.0,0.0,1.0,15.6,85.4,13.1,293.2
2016-09-26 05:30:00,0.0,264.0,0.0,0.7,15.4,86.3,13.0,293.2
2016-09-26 06:00:00,0.0,284.0,0.0,0.7,15.2,87.2,13.0,293.2
2016-09-26 06:30:00,0.0,280.0,0.0,1.2,15.0,86.0,12.5,293.2
2016-09-26 07:00:00,8.0,281.0,0.0,0.8,15.0,86.2,12.6,293.2
2016-09-26 07:30:00,44.0,286.0,0.0,0.6,15.1,86.2,12.7,293.2
2016-09-26 08:00:00,127.0,288.0,0.0,1.3,15.4,84.7,12.8,293.2
2016-09-26 08:30:00,91.0,293.0,0.0,2.0,15.6,83.8,12.6,293.2
2016-09-26 09:00:00,160.0,309.0,0.0,1.3,15.7,83.5,12.6,293.2
2016-09-26 09:30:00,323.0,327.0,0.0,2.1,16.4,80.5,12.8,293.2
2016-09-26 10:00:00,414.0,335.0,0.0,2.3,17.3,76.0,12.8,293.2
2016-09-26 10:30:00,436.0,345.0,0.0,1.9,17.5,74.8,12.8,293.2
2016-09-26 11:00:00,329.0,305.0,0.0,1.8,17.9,71.3,12.5,293.2
2016-09-26 11:30:00,490.0,305.0,0.0,1.4,18.3,69.6,12.5,293.2
2016-09-26 12:00:00,540.0,281.0,0.0,1.7,18.6,70.5,13.0,293.2
2016-09-26 12:30:00,502.0,307.0,0.0,1.9,18.6,71.6,13.2,293.2
2016-09-26 13:00:00,508.0,329.0,0.0,1.4,19.4,66.8,12.8,293.2
2016-09-26 13:30:00,543.0,293.0,0.0,1.7,19.8,62.1,12.1,293.2
2016-09-26 14:00:00,321.0,305.0,0.0,1.6,19.8,60.2,11.6,293.2
2016-09-26 14:30:00,219.0,304.0,0.0,1.7,19.5,60.8,11.5,293.2
2016-09-26 15:00:00,352.0,298.0,0.0,2.2,19.4,63.8,12.1,293.2
2016-09-26 15:30:00,224.0,292.0,0.0,1.6,19.5,61.6,11.8,293.2
2016-09-26 16:00:00,102.0,299.0,0.0,1.2,19.2,60.4,11.2,293.2
2016-09-26 16:30:00,177.0,317.0,0.0,0.4,19.7,60.4,11.7,293.2
2016-09-26 17:00:00,83.0,336.0,0.0,0.4,19.6,62.3,11.9,293.2
2016-09-26 17:30:00,24.0,18.0,0.0,0.9,19.2,65.3,12.4,293.2
2016-09-26 18:00:00,0.0,13.0,0.0,0.0,18.9,68.6,12.8,293.2
2016-09-26 18:30:00,0.0,299.0,0.0,0.2,18.4,71.4,12.9,293.2
2016-09-26 19:00:00,0.0,319.0,0.0,0.2,18.1,70.7,12.5,293.2
2016-09-26 19:30:00,0.0,322.0,0.0,0.0,17.7,72.6,12.6,293.2
2016-09-26 20:00:00,0.0,27.0,0.0,0.0,17.6,70.9,12.1,293.2
2016-09-26 20:30:00,0.0,29.0,0.0,0.0,17.0,71.5,11.7,293.2
2016-09-26 21:00:00,0.0,3.0,0.0,0.0,16.7,72.9,11.6,293.2
2016-09-26 21:30:00,0.0,291.0,0.0,0.0,16.2,75.7,11.7,293.2
2016-09-26 22:00:00,0.0,264.0,0.0,0.0,15.1,82.4,11.9,293.2
2016-09-26 22:30:00,0.0,291.0,0.0,0.0,14.9,83.8,12.0,293.2
2016-09-26 23:00:00,0.0,295.0,0.0,0.0,14.7,85.8,12.1,293.2
2016-09-26 23:30:00,0.0,287.0,0.0,0.0,15.0,83.3,12.0,293.2
2016-09-27 00:00:00,0.0,289.0,0.0,0.0,14.8,85.0,12.1,293.2
2016-09-27 00:30:00,0.0,303.0,0.0,0.0,15.0,83.3,12.0,293.2
2016-09-27 01:00:00,0.0,292.0,0.0,0.0,14.8,83.8,11.9,293.2
